priority,status,id,brand,model,year,title,detail,fileUrl
"1","quota_exceeded","cmos699fv01g3mjkhele4t50h","Triumph","1050 05 ingles","2000","Manual de Servico Triumph 1050 05 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1giLRmuieqUW8BhAhrT5A1_-KX4N0HvKt/view"
"1","quota_exceeded","cmos6bdzq01gfmjkhtnc0636x","Triumph","1050 06 09 portugues","2000","Manual de Servico Triumph 1050 06 09 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1Nmh5hNHUrXdzMSNnbUX4o5kc5nYrE-Vo/view"
"1","quota_exceeded","cmos6bib201ggmjkhq6181mvm","Triumph","1050 13 ingles","2000","Manual de Servico Triumph 1050 13 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1vS4mZqNfCa5h2EmiIMGjoArZHS4kpzT3/view"
"1","quota_exceeded","cmos64lwj01f9mjkhi40m3t8x","Triumph","11 CÁRTER, VIRABREQUIM, BIELAS E PISTÕES","2000","Manual de Servico Triumph 11 CÁRTER, VIRABREQUIM, BIELAS E PISTÕES","Google Drive quota exceeded","https://drive.google.com/file/d/19meW2hR9xDrgqB1sy8LtImt3qBnFMRZj/view"
"1","quota_exceeded","cmos6bpz901ghmjkhfmkunqd2","Triumph","1200 EXPL ingles","2012","Manual de Servico Triumph 1200 EXPL ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1wfZh9s7k8fRbhv0RNYEHFKmKV4UIWQ6N/view"
"1","quota_exceeded","cmos6bu2l01gimjkh4nc4cbsd","Triumph","1200 EXPLORER 16 17 ingles","2000","Manual de Servico Triumph 1200 EXPLORER 16 17 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1Mue1g6f8fpz-OQcydgQuqinsCb8vTiXu/view"
"1","quota_exceeded","cmos6c16f01gjmjkhvjex6njy","Triumph","1200 XCX 17 20 ingles","2000","Manual de Servico Triumph 1200 XCX 17 20 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1ReaDt_yLHuqL5SDwzfI5oh93RKfmzFMC/view"
"1","quota_exceeded","cmos64wi301fbmjkhq5pc3dm4","Triumph","13 TRANSMISSÃO","2000","Manual de Servico Triumph 13 TRANSMISSÃO","Google Drive quota exceeded","https://drive.google.com/file/d/1FGbWasYeNzEFCKOpLnZonLp-VVqb7Mj0/view"
"1","quota_exceeded","cmos651ex01fcmjkhlsmd68ur","Triumph","14 MOTOR DE PARTIDA E EMBREAGEM","2000","Manual de Servico Triumph 14 MOTOR DE PARTIDA E EMBREAGEM","Google Drive quota exceeded","https://drive.google.com/file/d/1PCCvVhtyOyh_JUPJekI3VPy1PgyNen11/view"
"1","quota_exceeded","cmos655at01fdmjkh0u2w7n3l","Triumph","15 LUBRIFICAÇÃO","2000","Manual de Servico Triumph 15 LUBRIFICAÇÃO","Google Drive quota exceeded","https://drive.google.com/file/d/1s6K1Q-lF95-TdtYY9jkf1K2TkcqPLCWE/view"
"1","quota_exceeded","cmos65ao301femjkh00jhw7bj","Triumph","16 REMOÇÃO E REINTALAÇÃO DO MOTOR","2000","Manual de Servico Triumph 16 REMOÇÃO E REINTALAÇÃO DO MOTOR","Google Drive quota exceeded","https://drive.google.com/file/d/1Vvt3z3H_W3lNURIeIsNsA7n2Cp3zyWRN/view"
"1","quota_exceeded","cmos65hgu01ffmjkhzxfayduo","Triumph","17 SISTEMA DE COMBUSTÍVEL","2000","Manual de Servico Triumph 17 SISTEMA DE COMBUSTÍVEL","Google Drive quota exceeded","https://drive.google.com/file/d/1W_ays2cmOy7LUzXf_BgC4q-Cp3YaZIQq/view"
"1","quota_exceeded","cmos65mh901fgmjkhwbtk6off","Triumph","18 RESFRIAMENTO","2000","Manual de Servico Triumph 18 RESFRIAMENTO","Google Drive quota exceeded","https://drive.google.com/file/d/1hrY_OuaXrtBJhv3Ajh0y4pXfwRpApKmr/view"
"1","quota_exceeded","cmos65rf301fhmjkhzzy5bdvl","Triumph","19 SUSPENSÃO DIANTEIRA E DIREÇÃO","2000","Manual de Servico Triumph 19 SUSPENSÃO DIANTEIRA E DIREÇÃO","Google Drive quota exceeded","https://drive.google.com/file/d/1bv139xP1BcIzqiSO19rkQfLPlJ8Eojvp/view"
"1","quota_exceeded","cmos65vmx01fimjkhyzje31om","Triumph","20 SUSPENSÃO TRASEIRA E BRAÇO OSCILANTE","2000","Manual de Servico Triumph 20 SUSPENSÃO TRASEIRA E BRAÇO OSCILANTE","Google Drive quota exceeded","https://drive.google.com/file/d/1nmXkO2hFt1dpLDm5CVG7YKlf1gFMlMzY/view"
"1","quota_exceeded","cmos661cs01fjmjkhg77pw1ro","Triumph","21 FREIOS","2000","Manual de Servico Triumph 21 FREIOS","Google Drive quota exceeded","https://drive.google.com/file/d/1iVqYTiu5MZTnYRmRqOMuSSR_8To_pymy/view"
"1","quota_exceeded","cmos6663d01fkmjkhue5ylvzl","Triumph","22 RODAS E PNEUS","2000","Manual de Servico Triumph 22 RODAS E PNEUS","Google Drive quota exceeded","https://drive.google.com/file/d/1g1be6DEo8J_gTty8eGrDpLODkCUVVx4t/view"
"1","quota_exceeded","cmos66ca401flmjkhoemyrekh","Triumph","23 TRANSMISSÃO FINAL","2000","Manual de Servico Triumph 23 TRANSMISSÃO FINAL","Google Drive quota exceeded","https://drive.google.com/file/d/10LLzf59YtuKRwbbobaZClScbhz3LGglQ/view"
"1","quota_exceeded","cmos66i9201fmmjkh9l6njqli","Triumph","24 QUADRO E CARROCERIA","2000","Manual de Servico Triumph 24 QUADRO E CARROCERIA","Google Drive quota exceeded","https://drive.google.com/file/d/1v_pUbq-Ei4fayJvBSfw3ge9MxoAIraqJ/view"
"1","quota_exceeded","cmos66nau01fnmjkh5n6o7grx","Triumph","25 SISTEMA ELÉTRICO","2000","Manual de Servico Triumph 25 SISTEMA ELÉTRICO","Google Drive quota exceeded","https://drive.google.com/file/d/1w0i5z6LmiIX4_1OGjHWaZ2VbgO6SQowd/view"
"1","quota_exceeded","cmos66s6e01fomjkhgtj3n7bl","Triumph","26 DIAGRAMAS DE CIRCUITOS","2000","Manual de Servico Triumph 26 DIAGRAMAS DE CIRCUITOS","Google Drive quota exceeded","https://drive.google.com/file/d/1zsZai0e0Lysnr6Dh3dvk-0I4F9YvjEyH/view"
"1","quota_exceeded","cmos675dk01fqmjkh7374xa2d","Triumph","28 SISTEMAS ELETRÔNICOS","2000","Manual de Servico Triumph 28 SISTEMAS ELETRÔNICOS","Google Drive quota exceeded","https://drive.google.com/file/d/1FumBRbTWQenrr3ryuSFFYGBWOgbgyZ8x/view"
"1","quota_exceeded","cmos67uvn01fumjkhz8ewm5cy","Triumph","600 SM 03 04 ingles","2000","Manual de Servico Triumph 600 SM 03 04 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1vwnNXX66qcuLV3YxdU2VNIjXwcuQhO9V/view"
"1","quota_exceeded","cmos6802g01fvmjkhe8uz07g5","Triumph","675 06 07 ingles","2000","Manual de Servico Triumph 675 06 07 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1ipJwpRfYxBiGiergmmFtmBr6egfQYvri/view"
"1","quota_exceeded","cmos685x901fwmjkhjedw9l3g","Triumph","675 12 portugues","2000","Manual de Servico Triumph 675 12 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1JGEqeQI8Kj2oNDj9_pDQ3IwuKtPYkSQT/view"
"1","quota_exceeded","cmos68bvl01fxmjkhwbpmq3ci","Triumph","675 675 R 13 16 ingles","2000","Manual de Servico Triumph 675 675 R 13 16 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1ZQBWAVs5p-Y3qTCVaMbwZQQhLtkSEX0f/view"
"1","quota_exceeded","cmos68g5y01fymjkhjn4reswc","Triumph","675, 675 R 12 16 ingles","2000","Manual de Servico Triumph 675, 675 R 12 16 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1Nu8Y2O2fjjNhUx_7BerRS9vaC9Rf7x-M/view"
"1","quota_exceeded","cmos69mtj01g5mjkh4knrr9el","Triumph","765 / R 11 16 ingles","2000","Manual de Servico Triumph 765 / R 11 16 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/17VGGnMDTQSMmjVsMyIsbdaHNMearOK5g/view"
"1","quota_exceeded","cmos6as6z01gcmjkh6ww5sbmz","Triumph","800 800XC 12 portugues","2000","Manual de Servico Triumph 800 800XC 12 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/10hW2PqsZ72hzRZGO9_mpnq82X7Vpe1oi/view"
"1","quota_exceeded","cmos6agyp01gamjkh76gwhc6q","Triumph","800 800XC XCx XRx 15 16 ingles","2000","Manual de Servico Triumph 800 800XC XCx XRx 15 16 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1hqdeXPJIVpfSRxeNTVIxSu-WoeEVx05e/view"
"1","quota_exceeded","cmos6an6v01gbmjkhhl7qs3uu","Triumph","800 XRX 18 20 portugues","2000","Manual de Servico Triumph 800 XRX 18 20 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1ORUTVVaTIhIwhmAp07M40FwsNBOPCsaW/view"
"1","quota_exceeded","cmos6az7d01gdmjkh3r0ukye9","Triumph","900 GT 20 23 portugues","2000","Manual de Servico Triumph 900 GT 20 23 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1on_UqZD_z96VYm8cKvuD7zlsteNZwCzH/view"
"1","quota_exceeded","cmos6b6h501gemjkh8t5ywfjq","Triumph","900 RALLY PRO 21 23 portugues","2000","Manual de Servico Triumph 900 RALLY PRO 21 23 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1wN_AfTuScq2UVrbQcXYnjv6-U5El7aR7/view"
"1","quota_exceeded","cmos68lir01fzmjkh6ofuspjo","Triumph","955i 02 03 ingles","2000","Manual de Servico Triumph 955i 02 03 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1dV72yITNN90ys-o73UlskMZrOC1E45a_/view"
"1","quota_exceeded","cmos621ss01etmjkhtr3aim0e","Triumph","Accessory Installation","2000","Manual de Servico Triumph Accessory Installation","Google Drive quota exceeded","https://drive.google.com/file/d/1sHTMHLUkF1t2oYL_Y08yMcZ0LVSrV_2l/view"
"1","quota_exceeded","cmos626a901eumjkhv4farkiq","Triumph","Belt Drive Conversion Bobber","2000","Manual de Servico Triumph Belt Drive Conversion Bobber","Google Drive quota exceeded","https://drive.google.com/file/d/1Wwanj1p131pfXk0pofn-mrLxlDqRNcMH/view"
"1","quota_exceeded","cmos61jwp01eqmjkhe0t54dwf","Triumph","Bobber Technical part 1","2000","Manual de Servico Triumph Bobber Technical part 1","Google Drive quota exceeded","https://drive.google.com/file/d/1rQHwskOJdJoSbPQ_No8YT2tKbBzGdb2D/view"
"1","quota_exceeded","cmos61o8001ermjkhzbp6o914","Triumph","Bobber Technical part 2","2000","Manual de Servico Triumph Bobber Technical part 2","Google Drive quota exceeded","https://drive.google.com/file/d/16-39Bxc3EEs_VrnFMbKfsf3z97bi1ySp/view"
"1","quota_exceeded","cmos679zi01frmjkhcrkrhth1","Triumph","Bonneville Speedmaster Thruxton Scrambler 09 16 ingles","2000","Manual de Servico Triumph Bonneville Speedmaster Thruxton Scrambler 09 16 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1fYnXKBwx1ZHoo7LkVPXoD6uCThMrwqN-/view"
"1","quota_exceeded","cmos67gzb01fsmjkhf8n32yta","Triumph","Bonneville SpeedmasterThruxton Scrambler 01 08 ingles","2000","Manual de Servico Triumph Bonneville SpeedmasterThruxton Scrambler 01 08 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1ZI91FiU5ur5tLDkb4_FlQPaDIAOOj2UE/view"
"1","quota_exceeded","cmos67o5601ftmjkhkns3f66o","Triumph","Commander Tunderbird TODAS ba bd bf ALL 13 18 ingles","2000","Manual de Servico Triumph Commander Tunderbird TODAS ba bd bf ALL 13 18 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1fGf1UsdLfBmgh5fiFmYNUgeHLdRsLcRm/view"
"1","quota_exceeded","cmos62hu901ewmjkho3v2di2r","Triumph","do Usuário Bonneville Bobber Black","2000","Manual de Servico Triumph do Usuário Bonneville Bobber Black","Google Drive quota exceeded","https://drive.google.com/file/d/1hhOvxEPFxl0NsNF5XN_1X9QmL6vevs0V/view"
"1","quota_exceeded","cmos62buc01evmjkhnf4yti0l","Triumph","Immobiliser","2000","Manual de Servico Triumph Immobiliser","Google Drive quota exceeded","https://drive.google.com/file/d/1DMHmuMySqSr8Uz4hOIwaw4VKibLkrPwn/view"
"1","quota_exceeded","cmos68rko01g0mjkhtcsgy8pu","Triumph","Rocket 3 adiante ingles","2007","Manual de Servico Triumph Rocket 3 adiante ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1cKKa3BdzqLT-bQwGmeyjJic2zbWgNg_p/view"
"1","quota_exceeded","cmos68xvl01g1mjkhccidrr9z","Triumph","Rocket 3R 21 23 portugues","2000","Manual de Servico Triumph Rocket 3R 21 23 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1DUGz6ZoS82p5Dr8MVeTUc6l_TP9KEvwt/view"
"1","quota_exceeded","cmos69xfs01g7mjkhnalnfbnd","Triumph","RS 765 16 18 ingles","2000","Manual de Servico Triumph RS 765 16 18 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1mlh7Y84HeUrMZOz_YnKLEpAui8vHhi7I/view"
"1","quota_exceeded","cmos62vam01eymjkh3349h1jo","Triumph","Scrambler 1200 XC","2019","Manual de Servico Triumph Scrambler 1200 XC","Google Drive quota exceeded","https://drive.google.com/file/d/1SQNQcBTZv_JTgGKQb4VRGsqUhOQv3KUa/view"
"1","quota_exceeded","cmos62obn01exmjkhtp8z7wfn","Triumph","Scrambler 1200 XC, XE eletrica","2000","Manual de Servico Triumph Scrambler 1200 XC, XE eletrica","Google Drive quota exceeded","https://drive.google.com/file/d/17bN1i8Kf_PWrjqpfiB5TXolBjc3_3YRj/view"
"1","quota_exceeded","cmos69ggl01g4mjkh5xw0ggjn","Triumph","SPEED TWIN 1200 a portugues","2022","Manual de Servico Triumph SPEED TWIN 1200 a portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1bczjgmjry7jT9DoVziCnAzr2v1k1X5ol/view"
"1","quota_exceeded","cmos6c7xm01gkmjkholdrdifw","Triumph","SPORT 1050 17 21 portugues","2000","Manual de Servico Triumph SPORT 1050 17 21 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1o41gdG4jUbAKEK0td40e5pO10sjtQiq6/view"
"1","quota_exceeded","cmos69ra401g6mjkhjxbhkssf","Triumph","SPORT 660 22 24 portugues","2000","Manual de Servico Triumph SPORT 660 22 24 portugues","Google Drive quota exceeded","https://drive.google.com/file/d/1u8k-0KWwjVbayyaERzaoPrqy6xPSlL-y/view"
"1","quota_exceeded","cmos6a3yw01g8mjkhzrzeezdo","Triumph","Thruxton R 16 ingles","2000","Manual de Servico Triumph Thruxton R 16 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1AHozGV_ZmoBlmUgcVZlwz6SjCxdicMTZ/view"
"1","quota_exceeded","cmos6a9l901g9mjkhuvu17xku","Triumph","Thunderbird 09 10 ingles","2000","Manual de Servico Triumph Thunderbird 09 10 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/12tHmOH-l0PI3NHA0CT0hkkatqwHyb6WM/view"
"1","quota_exceeded","cmos6cevw01glmjkheipjvtp5","Triumph","Trophy 13 16 ingles","2000","Manual de Servico Triumph Trophy 13 16 ingles","Google Drive quota exceeded","https://drive.google.com/file/d/15S3EN8E18P8HRBg8AcJVSZilEyBsxMUU/view"
"1","quota_exceeded","cmos61ulh01esmjkh3ubdz0sj","Triumph","Wiring Diagram Bobber Bonneville","2000","Manual de Servico Triumph Wiring Diagram Bobber Bonneville","Google Drive quota exceeded","https://drive.google.com/file/d/1dvr0J9gETIxIvjbTk-gJi3QKRvXaolmR/view"
"1","quota_exceeded","cmos6cl3k01gmmjkhgi1clm2m","x BÔNUS","516249512 Dicas de Multimetro 1","2000","Manual de Servico x BÔNUS 516249512 Dicas de Multimetro 1","Google Drive quota exceeded","https://drive.google.com/file/d/1zXRtsXVxUeKaR-Tmm5Wx45GzLR7cuV9B/view"
"1","quota_exceeded","cmos4xlt0017ymjkhmzzixkgm","Yamaha","KTM 350 EXC XCFW SixDays Factory ingles","2022","Manual de Servico Yamaha KTM 350 EXC XCFW SixDays Factory ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1WSKm005YKbrYm4cBVPn_V__Nu7NokcpK/view"
"1","quota_exceeded","cmos514ts018kmjkh7bm85177","Yamaha","KTM 450 SX F & XC F & SX F FACTORY ingles","2013","Manual de Servico Yamaha KTM 450 SX F & XC F & SX F FACTORY ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1H4DeDJDFBBsvYEhGZ_zNGJu-LalSozrn/view"
"1","quota_exceeded","cmos51te6018omjkh5aln23ts","Yamaha","KTM 450 SX F FACTORY ingles","2012","Manual de Servico Yamaha KTM 450 SX F FACTORY ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1H1aqvubjVdbAg84T3PBfVRu4mBCbyLFM/view"
"1","quota_exceeded","cmos577le019lmjkh8vzzuwq5","Yamaha","KTM 950 990 ADV SUPERDUKE SMT ingles","2003","Manual de Servico Yamaha KTM 950 990 ADV SUPERDUKE SMT ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1wJhEFJSENgV8UrIwwlmiv0xfyLjTA1pv/view"
"1","quota_exceeded","cmos58409019rmjkhymefr768","Yamaha","KTM 990 SMT ingles","2011","Manual de Servico Yamaha KTM 990 SMT ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1HTuk61Ou9rDb7fDMs_GDGainIrZZSCq6/view"
"1","quota_exceeded","cmos588al019smjkh7n73zhc0","Yamaha","KTM 990 SMT ingles","2012","Manual de Servico Yamaha KTM 990 SMT ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1lmAoGy87tECe39MYhP8zc_myKAM76XST/view"
"1","quota_exceeded","cmos58e3m019tmjkhgu7flvp3","Yamaha","KTM 990 SMT R ingles","2013","Manual de Servico Yamaha KTM 990 SMT R ingles","Google Drive quota exceeded","https://drive.google.com/file/d/14qt9ccE0jcfP9-7PYXqJmfIJ4gjlJnCE/view"
"1","quota_exceeded","cmos58lrn019umjkhu2gdjrl1","Yamaha","KTM 990 SMT T ingles","2013","Manual de Servico Yamaha KTM 990 SMT T ingles","Google Drive quota exceeded","https://drive.google.com/file/d/1GAkFJDm0LYbhpTVNE9obQ12YyPBB28fm/view"
"1","quota_exceeded","cmos5hhw401bdmjkhlx0a1c70","Yamaha","YFM 700 RV Raptor","2000","Manual de Servico Yamaha YFM 700 RV Raptor","Google Drive quota exceeded","https://drive.google.com/file/d/18jJjUQUNts7-vPiy1XIZvMBpet0weRom/view"
"3","confirmation_non_pdf","cmos58ses019vmjkhh5kcqkik","KTM","1190 ingles","2013","Manual de Servico KTM 1190 ingles","Needs confirmation form","https://drive.google.com/file/d/11jqAEv3-9rJPbEckbNk0tEVmvmKZByUK/view"
"3","confirmation_non_pdf","cmos58xeh019wmjkholx87ngi","KTM","1190 R ingles","2013","Manual de Servico KTM 1190 R ingles","Needs confirmation form","https://drive.google.com/file/d/1NOfTTCTUL9DKHREcO-_Brd1rIxKsGopT/view"
"3","confirmation_non_pdf","cmos591ol019xmjkh3x2rhlyw","KTM","1190 R ingles","2014","Manual de Servico KTM 1190 R ingles","Needs confirmation form","https://drive.google.com/file/d/13IdYDB76KXtkcPQTYvG2sb2WzlB2I4VR/view"
"3","confirmation_non_pdf","cmos5ahvr01a6mjkh2ed3g63d","KTM","125 200 ingles","2013","Manual de Servico KTM 125 200 ingles","Needs confirmation form","https://drive.google.com/file/d/1e2LgbiMW3G-jghZ3QanUDEb9Uh_NPNmK/view"
"3","confirmation_non_pdf","cmos5abwj01a5mjkh4e9plisf","KTM","125 200 ingles","2012","Manual de Servico KTM 125 200 ingles","Needs confirmation form","https://drive.google.com/file/d/1ohJRtsBqd9VVunnTiIO56yy46Ipx8EBk/view"
"3","confirmation_non_pdf","cmos5a5vx01a4mjkhbzaa8kd6","KTM","125 ingles","2011","Manual de Servico KTM 125 ingles","Needs confirmation form","https://drive.google.com/file/d/1zx-SaMmU4YdnpwKqmMdmgq8TGPj6mg7b/view"
"3","confirmation_non_pdf","cmos59uuu01a2mjkh4j76lgep","KTM","1290 S ingles","2018","Manual de Servico KTM 1290 S ingles","Needs confirmation form","https://drive.google.com/file/d/1GcvhvNu3f_RsblgydH_0kx6GSuldAKrr/view"
"3","confirmation_non_pdf","cmos59qhb01a1mjkhmv4tdqu6","KTM","1290 Super R ingles","2014","Manual de Servico KTM 1290 Super R ingles","Needs confirmation form","https://drive.google.com/file/d/1Auc0W0_2-IsNDQ7hfGPhXU0WJfge90qG/view"
"3","confirmation_non_pdf","cmos4tnap017bmjkhunbwilr4","KTM","250 EXCF SXF XCF","2005","Manual de Servico KTM 250 EXCF SXF XCF","Needs confirmation form","https://drive.google.com/file/d/1x_ZMVQVDFwf_X6gdpY10OYMj8YQ1-hms/view"
"3","confirmation_non_pdf","cmos4z2790187mjkhbnykdfml","KTM","350 F XC F ingles","2019","Manual de Servico KTM 350 F XC F ingles","Needs confirmation form","https://drive.google.com/file/d/1x_LaIeeCF686-G1znyYnN5sP-BkIVbko/view"
"3","confirmation_non_pdf","cmos4y8w00182mjkhqrennlfc","KTM","350 F XCF W Six Days ingles","2012","Manual de Servico KTM 350 F XCF W Six Days ingles","Needs confirmation form","https://drive.google.com/file/d/1impRsaSpzMdGMF9SdeUbVaDv8YzkT2l-/view"
"3","confirmation_non_pdf","cmos4z6eb0188mjkhxfsef35f","KTM","350 SXF XCF ingles","2011","Manual de Servico KTM 350 SXF XCF ingles","Needs confirmation form","https://drive.google.com/file/d/1GgK7uENYFNxuKxh3dDdvuU_we1tzOwOh/view"
"3","confirmation_non_pdf","cmos4zg64018amjkhva3pxtp5","KTM","390 ingles","2018","Manual de Servico KTM 390 ingles","Needs confirmation form","https://drive.google.com/file/d/1Muw60uxK31_fKo1mybme8nCarc1anW1c/view"
"3","confirmation_non_pdf","cmos5bo6101admjkhzrpdkmh3","KTM","390 ingles","2017","Manual de Servico KTM 390 ingles","Needs confirmation form","https://drive.google.com/file/d/1DhQYdvZXH2_kA62No-u8oQFzgHc24bNy/view"
"3","confirmation_non_pdf","cmos5bhsg01acmjkhoh237488","KTM","390 ingles","2014","Manual de Servico KTM 390 ingles","Needs confirmation form","https://drive.google.com/file/d/1QF3IhpEJEuS8rai78jlx0Zm4apYZ3lcx/view"
"3","confirmation_non_pdf","cmos5bavj01abmjkh6u2v1e6g","KTM","390 ingles","2013","Manual de Servico KTM 390 ingles","Needs confirmation form","https://drive.google.com/file/d/1nj2Lbfwg-9L5RjHQMB9HYnoiQ418BrbY/view"
"3","confirmation_non_pdf","cmos505v8018emjkhco3a67ri","KTM","400 450 500 F XCF W Six Days ingles","2011","Manual de Servico KTM 400 450 500 F XCF W Six Days ingles","Needs confirmation form","https://drive.google.com/file/d/1820chqjNvn5JJ3dRnfrwVhAEvALJ57qM/view"
"3","confirmation_non_pdf","cmos4zzo4018dmjkh63btqamg","KTM","400 450 500 F XCF W Six Days ingles","2010","Manual de Servico KTM 400 450 500 F XCF W Six Days ingles","Needs confirmation form","https://drive.google.com/file/d/16hC2gKUoCFZaLGtd6Bf9BBbpiPpqv-uK/view"
"3","confirmation_non_pdf","cmos52tky018umjkh6iqw3hos","KTM","450 500 F XCF W Six Days ingles","2012","Manual de Servico KTM 450 500 F XCF W Six Days ingles","Needs confirmation form","https://drive.google.com/file/d/1jXxB6cwFc1X7CIKxZeG5qJlF6k9PgYM3/view"
"3","confirmation_non_pdf","cmos51afe018lmjkh4za4l1a5","KTM","450 F ingles","2010","Manual de Servico KTM 450 F ingles","Needs confirmation form","https://drive.google.com/file/d/1X0JOnuEL7wO4aUMwV1T68qjPT_EZNvsQ/view"
"3","confirmation_non_pdf","cmos5355g018wmjkhbiwsmusv","KTM","500 EXCF XCF W Six Days frances","2012","Manual de Servico KTM 500 EXCF XCF W Six Days frances","Needs confirmation form","https://drive.google.com/file/d/1X1HqZMQmlob13KA8LQlFyHlFjGdJGRsU/view"
"3","confirmation_non_pdf","cmos55gid019bmjkh9sbs7ibm","KTM","690 Enduro ingles","2014","Manual de Servico KTM 690 Enduro ingles","Needs confirmation form","https://drive.google.com/file/d/1PDxd8PIE80qL8uXWkACpTRbtwCNycTgt/view"
"3","confirmation_non_pdf","cmos54kk50195mjkh2d4qkl4i","KTM","690 Enduro ingles","2008","Manual de Servico KTM 690 Enduro ingles","Needs confirmation form","https://drive.google.com/file/d/1DUOHz55iGDjIye5zhE0JYSO4DYi_Jhfj/view"
"3","confirmation_non_pdf","cmos54pan0196mjkh73xfhkti","KTM","690 Enduro ingles","2009","Manual de Servico KTM 690 Enduro ingles","Needs confirmation form","https://drive.google.com/file/d/1toGl5jxdjuH6jBnXuDKCJxT5DhqDw8-A/view"
"3","confirmation_non_pdf","cmos54wnx0197mjkhdzj5v52b","KTM","690 Enduro ingles","2010","Manual de Servico KTM 690 Enduro ingles","Needs confirmation form","https://drive.google.com/file/d/18PFnY3LN4lY8aWHIwi-FEV7J4diI9-s2/view"
"3","confirmation_non_pdf","cmos551md0198mjkh1ohx1zyh","KTM","690 Enduro ingles","2011","Manual de Servico KTM 690 Enduro ingles","Needs confirmation form","https://drive.google.com/file/d/15TbVDPTE-ACUr6NyO7sjGC-gts_yMmjM/view"
"3","confirmation_non_pdf","cmos555wu0199mjkhfurv5c5k","KTM","690 Enduro ingles","2012","Manual de Servico KTM 690 Enduro ingles","Needs confirmation form","https://drive.google.com/file/d/1pm7ERlNOXxmbDmYg9MVW_ZDtbmdYIA_j/view"
"3","confirmation_non_pdf","cmos53yzp0191mjkh3i9dw3j8","KTM","690 ingles","2011","Manual de Servico KTM 690 ingles","Needs confirmation form","https://drive.google.com/file/d/1zwGzAdGYmE6xK6HEOhqc6BOeArreVf92/view"
"3","confirmation_non_pdf","cmos547jq0193mjkho9r69ib3","KTM","690 ingles","2013","Manual de Servico KTM 690 ingles","Needs confirmation form","https://drive.google.com/file/d/1qVGVUstScqvkQRyOwFUQQU00FL3srw34/view"
"3","confirmation_non_pdf","cmos54ez30194mjkhapbp3bl1","KTM","690 ingles","2014","Manual de Servico KTM 690 ingles","Needs confirmation form","https://drive.google.com/file/d/1QD374OlSzYRuGpI7iK7DSHDj0413cuGm/view"
"3","confirmation_non_pdf","cmos53mc2018zmjkhbhapf9y9","KTM","690 ingles","2008","Manual de Servico KTM 690 ingles","Needs confirmation form","https://drive.google.com/file/d/1VVRXPhQ2_AvAbCuQbRkuKS-osXs-xhqc/view"
"3","confirmation_non_pdf","cmos5430c0192mjkhqoain7wo","KTM","690 ingles","2012","Manual de Servico KTM 690 ingles","Needs confirmation form","https://drive.google.com/file/d/1_XTwto2bY_YYYYkIkAA5g6CkTCpuuXVZ/view"
"3","confirmation_non_pdf","cmos56709019fmjkh2gab03de","KTM","690 SMC ingles","2011","Manual de Servico KTM 690 SMC ingles","Needs confirmation form","https://drive.google.com/file/d/1lfgwUVe7PEjfFxXq0T2nib_hGpoVhoa2/view"
"3","confirmation_non_pdf","cmos56s19019imjkh29qgke1q","KTM","690 SMC ingles","2014","Manual de Servico KTM 690 SMC ingles","Needs confirmation form","https://drive.google.com/file/d/1_FxqYeBQb0XC1qzuCoY3Z-Z21SwW5PcM/view"
"3","confirmation_non_pdf","cmos56kks019hmjkh3fzdxg56","KTM","690 SMC ingles","2013","Manual de Servico KTM 690 SMC ingles","Needs confirmation form","https://drive.google.com/file/d/1pffrpx_3bOBL2VN_UkqDXrHWJjkdklRJ/view"
